pathway	pval	padj	overlap	size	overlapGenes	Pathway_Set	Significance
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY	0.370930121592963	1	4	13	MAPK1,MAPK3,YWHAB,YWHAQ	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	0.370930121592963	1	4	13	IL10,IL10RA,IL10RB,IL20	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	0.370930121592963	1	4	13	BAD,BAK1,BCL2,CASP3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.370930121592963	1	4	13	GNAQ,ITPR3,PLCB2,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_CREB_MEDIATED_TRANSCRIPTION	0.370930121592963	1	4	13	ATF4,CREB1,CREB3L2,HTT	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	0.375005393150434	1	5	17	CCR5,CXCR4,GNAQ,PLCG2,PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	0.375005393150434	1	5	17	BTK,LYN,PLCG2,PPP3CB,SYK	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	0.375005393150434	1	5	17	EPOR,GHR,JAK2,PRLR,STAT5A	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY	0.375005393150434	1	5	17	IL6,MAPK1,MAPK3,NFKB1,TNF	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	0.37679049884577	1	8	29	ADCY1,ADCY5,ADCY6,ADCY7,ADCY9,ATF4,CREB1,CREB3L2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	0.417192450903106	1	8	30	BLOC1S1,KIF5C,TUBA1C,TUBA3D,TUBB,TUBB3,TUBB4A,TUBB6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	0.417192450903106	1	8	30	DOCK1,ELMO1,ITGA4,ITGB3,ITGB6,ITGB7,PTK2,RAC2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	0.420686423518014	1	7	26	CCR5,CXCR4,GNB4,GNB5,GNG11,GNGT2,RAC2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	0.42424739051674	1	6	22	GSTA1,GSTA2,GSTA5,GSTM2,GSTO2,GSTP1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY	0.431206628465692	1	4	14	IKBKB,NFKB1,NFKBIA,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.431206628465692	1	4	14	CAMK1D,CAMK2B,CAMK2D,PLCG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.431206628465692	1	4	14	CAMK1D,CAMK2B,CAMK2D,PLCG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MET_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	0.431206628465692	1	4	14	MAPK1,MAPK3,MET,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION	0.433932415211671	1	3	10	BAK1,POLK,USP7	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION	0.433932415211671	1	3	10	BAK1,MDM2,POLK	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	0.433932415211671	1	3	10	CCNB2,CCNB3,CHEK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1	0.433932415211671	1	3	10	ATG14,BECN1,NRBF2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	0.433932415211671	1	3	10	BAD,MET,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY	0.433932415211671	1	3	10	GNAQ,PLCB2,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	0.433932415211671	1	3	10	HSD17B2,HSD17B8,SRD5A1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	0.433932415211671	1	3	10	IKBKB,NFKB1,NFKBIA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_ERK_SIGNALING_PATHWAY	0.433932415211671	1	3	10	CCND1,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.433932415211671	1	3	10	GNAQ,ITPR3,PLCB2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.433932415211671	1	3	10	CCND1,TCF7,TCF7L1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.434067256833797	1	2	6	GNAQ,PLCB2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.434067256833797	1	2	6	CCND1,NR1H3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS	0.434067256833797	1	2	6	ICAM1,IFNGR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.434067256833797	1	2	6	TCF7,TCF7L1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_N_TO_LECTIN_PATHWAY_OF_COAGULATION_CASCADE	0.434067256833797	1	2	6	FCN1,FCN3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPF_TO_TLR2_4_MAPK_SIGNALING_PATHWAY	0.434067256833797	1	2	6	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.434067256833797	1	2	6	ATG14,BECN1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_2_BIOSYNTHESIS	0.434067256833797	1	2	6	B3GNT5,B4GALT3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR	0.434067256833797	1	2	6	ACVR2B,BMPR2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_PLCD_ITPR_SIGNALING_PATHWAY	0.434067256833797	1	2	6	ITPR3,PLCD4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY	0.434067256833797	1	2	6	MAGI1,MAGI2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	0.434067256833797	1	2	6	CFH,CFHR3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EWSR1_WT1_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.434067256833797	1	2	6	BAIAP3,IL2RB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_LOSS_OF_RASSF1_TO_RAS_RASSF1_SIGNALING_PATHWAY	0.434067256833797	1	2	6	RASSF5,STK4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.434067256833797	1	2	6	ATG14,BECN1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	0.434067256833797	1	2	6	MAP3K5,PARK7	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	0.457423826500681	1	8	31	GNB4,GNB5,GNG11,GNGT2,HIF1A,MAPK1,MAPK3,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	0.457423826500681	1	8	31	CXCR4,GNB4,GNB5,GNG11,GNGT2,PLCB2,PRKCB,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY	0.471204848159091	1	6	23	ATF4,CREB1,CREB3L2,ESR1,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.471204848159091	1	6	23	ENO1,ENO2,LDHC,PFKM,PFKP,PGAM2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.471204848159091	1	6	23	CASP3,GNAQ,HTT,ITPR3,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.471204848159091	1	6	23	ATF4,CAMK1D,CAMK2B,CAMK2D,CREB1,CREB3L2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	0.479641662280156	1	5	19	WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	0.489772629320603	1	4	15	BLM,BRCA1,RAD50,RBBP8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	CAMK1D,CAMK2B,CAMK2D,PLCG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	MAPK1,MAPK3,MET,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	KITLG,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	FGFR1,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	CCND1,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	FGFR1,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF8_TO_RAS_ERK_SIGNALING_PATHWAY	0.489772629320603	1	4	15	FGFR1,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY	0.502708008780177	1	3	11	ACVR2B,BMP6,BMPR2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RASSF1_SIGNALING_PATHWAY	0.502708008780177	1	3	11	RASSF5,SOS2,STK4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	0.502708008780177	1	3	11	IGF1R,IGF2,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY	0.502708008780177	1	3	11	GNAQ,PLCB2,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.502708008780177	1	3	11	BAD,CBL,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.502708008780177	1	3	11	GNAQ,ITPR3,PLCB2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_RET_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	0.502708008780177	1	3	11	MAPK1,MAPK3,RET	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_TEL_AML1_FUSION_TO_TRANSCRIPTIONAL_REPRESSION	0.502708008780177	1	3	11	GZMB,HDAC2,RUNX1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	0.506325465902788	1	7	28	CCNH,CDK7,GTF2H5,MNAT1,POLR2D,POLR2L,UVSSA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	0.517010371922709	1	6	24	ATF4,CREB1,CREB3L2,TNF,TRADD,TRAF5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION	0.521173713893014	1	2	7	CR2,RUNX3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY	0.521173713893014	1	2	7	ITGB3,RAC2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.521173713893014	1	2	7	BMPR1B,BMPR2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY	0.521173713893014	1	2	7	GNAQ,PLCB2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY	0.521173713893014	1	2	7	CD40,RELB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COMMON_PATHWAY_OF_COMPLEMENT_CASCADE_MAC_FORMATION	0.521173713893014	1	2	7	C5,C6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	0.521173713893014	1	2	7	STAT1,STAT5A	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	0.521173713893014	1	2	7	STEAP3,TFRC	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS	0.521173713893014	1	2	7	B3GNT3,B4GALT3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_BCL2_OVEREXPRESSION_TO_INTRINSIC_APOPTOTIC_PATHWAY	0.521173713893014	1	2	7	BCL2,CASP3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_ITPR1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.521173713893014	1	2	7	GNAQ,PLCB2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_REST_MEDIATED_TRANSCRIPTIONAL_REPRESSION	0.521173713893014	1	2	7	HDAC2,HTT	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	0.524205978268631	1	13	54	ERBB2,ERBB3,ERBB4,FGF18,FGFR1,FGFR3,ITPR3,MET,MST1,PDGFD,PLCG2,RET,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.525632111557536	1	9	37	AXIN2,CCND1,TCF7,TCF7L1,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	0.529761093146671	1	5	20	ATF4,CREB1,CREB3L2,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	0.529761093146671	1	5	20	ATF4,CREB1,CREB3L2,PBX1,PDE8B	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	0.53586021894668	1	8	33	ACTB,ACTR2,ACTR3,ARPC2,ARPC5L,CLDN5,CTTN,OCLN	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.545659532942702	1	4	16	ANAPC13,CDC20,PTTG1,PTTG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	0.545659532942702	1	4	16	ADCY5,ATF4,CREB1,CREB3L2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	0.545659532942702	1	4	16	CCND1,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY	0.545659532942702	1	4	16	ERBB2,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY	0.545659532942702	1	4	16	FGFR3,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	0.545659532942702	1	4	16	ERBB2,HEY2,HEYL,NOTCH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	0.547541137239113	1	7	29	ALYREF,NCBP1,NUP133,NUP155,NUP205,NUP93,NXT1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	0.547541137239113	1	7	29	GLI1,GLI3,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	0.547541137239113	1	7	29	GLI1,GLI3,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_	0.555167502140855	1	1	3	AMY1C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.566878778638485	1	3	12	CCND3,ESR1,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY	0.566878778638485	1	3	12	MAPK1,MAPK3,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ATR_SIGNALING	0.566878778638485	1	3	12	ATRIP,CHEK1,RAD17	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	0.566878778638485	1	3	12	BAD,CXCR4,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.566878778638485	1	3	12	ACAT2,FDPS,GGPS1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	0.566878778638485	1	3	12	GNAQ,PLCB2,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	0.566878778638485	1	3	12	CCND1,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.577587160428148	1	5	21	CXCR4,GNAQ,PLCB2,PLCG2,PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	0.583041982853297	1	13	56	COA3,COX14,COX20,NDUFA2,NDUFAF1,NDUFAF3,NDUFB10,NDUFC2,NDUFS4,NDUFS8,SDHA,UQCRC2,UQCRQ	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	0.598168499032631	1	4	17	CCNH,CDK7,GTF2H5,MNAT1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	0.598168499032631	1	4	17	CAMK1D,CAMK2B,CAMK2D,PLCG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	0.598168499032631	1	4	17	ATF4,CREB1,CREB3L2,PBX1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY	0.598753419519776	1	2	8	AKR1A1,NQO1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	0.598753419519776	1	2	8	PRKCB,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	0.598753419519776	1	2	8	VPS39,VPS41	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY	0.598753419519776	1	2	8	ACVR2B,SMAD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AHR_SIGNALING_PATHWAY	0.598753419519776	1	2	8	IL6,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_BIFUNCTIONAL_GLYCOSYLASE	0.598753419519776	1	2	8	NTHL1,PARP2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_MONOFUNCTIONAL_GLYCOSYLASE	0.598753419519776	1	2	8	MPG,SMUG1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DERMATAN_SULFATE_DEGRADATION	0.598753419519776	1	2	8	IDS,IDUA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EARLY_ENDOSOMAL_FUSION	0.598753419519776	1	2	8	EEA1,RABEP1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	0.598753419519776	1	2	8	AGL,PGM1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.598753419519776	1	2	8	CDON,LRP2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN	0.598753419519776	1	2	8	FCN1,FCN3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	0.598753419519776	1	2	8	NSMCE1,SMC6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY	0.598753419519776	1	2	8	ACVR2B,SMAD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	0.598753419519776	1	2	8	PGR,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY	0.598753419519776	1	2	8	PLCG2,PRKCB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY	0.598753419519776	1	2	8	TBK1,TLR4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_VALINE_DEGRADATION	0.598753419519776	1	2	8	ACADS,ALDH6A1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.598753419519776	1	2	8	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.598753419519776	1	2	8	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	0.598753419519776	1	2	8	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
