pathway	pval	padj	overlap	size	overlapGenes	Pathway_Set	Significance
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	1	1	0	24		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY	1	1	0	28		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	1	1	0	20		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1	1	0	34		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	38		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	1	1	0	25		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AHR_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AMH_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	1	1	0	28		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ATR_SIGNALING	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR_GRASP55	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_LC3_II_FORMATION	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_BIFUNCTIONAL_GLYCOSYLASE	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_MONOFUNCTIONAL_GLYCOSYLASE	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_NEIL_GLYCOSYLASE	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_ACYL_COA_SYNTHESIS	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BLOCKING_UBIQUITINATION_OF_H2AK119_BY_CK2	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	1	1	0	19		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_PLCD_ITPR_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	1	1	0	22		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATHWAY	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COMMON_PATHWAY_OF_COMPLEMENT_CASCADE_MAC_FORMATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	1	1	0	20		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	1	1	0	23		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	1	1	0	28		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	1	1	0	31		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	1	1	0	26		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	1	1	0	25		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DERMATAN_SULFATE_DEGRADATION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	1	1	0	26		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	1	1	0	17		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DOUBLE_HOLLIDAY_JUNCTION_RESOLUTION	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EARLY_ENDOSOMAL_FUSION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	1	1	0	21		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_JNK_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RASSF1_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	1	1	0	38		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	1	1	0	31		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	1	1	0	31		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	1	1	0	17		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_BIOSYNTHESIS	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_	1	1	0	3		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS	1	1	0	24		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEME_BIOSYNTHESIS	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_DEGRADATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	1	1	0	17		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HYDROLYSIS_OF_SPHINGOMYELIN	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	1	1	0	23		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPA_GNAQ_11_RHOA_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_FKTN_TO_LARGE	1	1	0	2		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	1	1	0	19		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	22		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	1	1	0	56		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MODIFYING_OF_CONDENSIN_II_SUBUNITS	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	1	1	0	29		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	14		KEGG_MEDICUS	Not Significant
